% Moku:Go Data Logger
% Input 1 (on), DC , 1 MOhm , 10 Vpp
% Input 2 (off), DC , 1 MOhm , 10 Vpp
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-24 T 12:02:14 +1000
% Time (s), Input 1 (V)
3.9140000000e+01, 3.0974726257e+00
3.9150000000e+01, 3.0974644342e+00
3.9160000000e+01, 3.0974709687e+00
3.9170000000e+01, 3.0973748592e+00
3.9180000000e+01, 3.0973508475e+00
3.9190000000e+01, 3.0974380463e+00
3.9200000000e+01, 3.0975211181e+00
3.9210000000e+01, 3.0975381264e+00
3.9220000000e+01, 3.0976524010e+00
3.9230000000e+01, 3.0974943551e+00
3.9240000000e+01, 3.0977758988e+00
3.9250000000e+01, 3.0976128504e+00
3.9260000000e+01, 3.0975926531e+00
3.9270000000e+01, 3.0976633126e+00
3.9280000000e+01, 3.0975182417e+00
3.9290000000e+01, 3.0973975265e+00
3.9300000000e+01, 3.0975727996e+00
3.9310000000e+01, 3.0973859584e+00
3.9320000000e+01, 3.0974147224e+00
3.9330000000e+01, 3.0974970126e+00
3.9340000000e+01, 3.0975501948e+00
3.9350000000e+01, 3.0973092647e+00
3.9360000000e+01, 3.0975589491e+00
3.9370000000e+01, 3.0974541167e+00
3.9380000000e+01, 3.0975087058e+00
3.9390000000e+01, 3.0974657474e+00
3.9400000000e+01, 3.0976620620e+00
3.9410000000e+01, 3.0975396584e+00
3.9420000000e+01, 3.0976249814e+00
3.9430000000e+01, 3.0975392207e+00
3.9440000000e+01, 3.0974618705e+00
3.9450000000e+01, 3.0974959809e+00
3.9460000000e+01, 3.0974663101e+00
3.9470000000e+01, 3.0974247586e+00
3.9480000000e+01, 3.0975211807e+00
3.9490000000e+01, 3.0976058470e+00
3.9500000000e+01, 3.0976942026e+00
3.9510000000e+01, 3.0976104743e+00
3.9520000000e+01, 3.0976585602e+00
3.9530000000e+01, 3.0974255715e+00
3.9540000000e+01, 3.0976263258e+00
3.9550000000e+01, 3.0977176203e+00
3.9560000000e+01, 3.0977544196e+00
3.9570000000e+01, 3.0976548084e+00
3.9580000000e+01, 3.0977198089e+00
3.9590000000e+01, 3.0974841001e+00
3.9600000000e+01, 3.0977521997e+00
3.9610000000e+01, 3.0975777395e+00
3.9620000000e+01, 3.0976383316e+00
3.9630000000e+01, 3.0974939799e+00
3.9640000000e+01, 3.0975288094e+00
3.9650000000e+01, 3.0972873790e+00
3.9660000000e+01, 3.0973606335e+00
3.9670000000e+01, 3.0973580385e+00
3.9680000000e+01, 3.0974569618e+00
3.9690000000e+01, 3.0974362329e+00
3.9700000000e+01, 3.0973015422e+00
3.9710000000e+01, 3.0974377337e+00
3.9720000000e+01, 3.0976040336e+00
3.9730000000e+01, 3.0978166374e+00
3.9740000000e+01, 3.0976962349e+00
3.9750000000e+01, 3.0975530400e+00
3.9760000000e+01, 3.0975147713e+00
3.9770000000e+01, 3.0976904508e+00
3.9780000000e+01, 3.0975280278e+00
3.9790000000e+01, 3.0976326101e+00
3.9800000000e+01, 3.0977046140e+00
3.9810000000e+01, 3.0975439105e+00
3.9820000000e+01, 3.0975075490e+00
3.9830000000e+01, 3.0975390331e+00
3.9840000000e+01, 3.0975626384e+00
3.9850000000e+01, 3.0973839574e+00
3.9860000000e+01, 3.0976510253e+00
3.9870000000e+01, 3.0976043150e+00
3.9880000000e+01, 3.0977337532e+00
3.9890000000e+01, 3.0976617493e+00
3.9900000000e+01, 3.0977900620e+00
3.9910000000e+01, 3.0976310155e+00
3.9920000000e+01, 3.0976554025e+00
3.9930000000e+01, 3.0975002955e+00
3.9940000000e+01, 3.0975486628e+00
3.9950000000e+01, 3.0974326374e+00
3.9960000000e+01, 3.0974032793e+00
3.9970000000e+01, 3.0974018099e+00
3.9980000000e+01, 3.0975715803e+00
3.9990000000e+01, 3.0975182105e+00
4.0000000000e+01, 3.0977332217e+00
4.0010000000e+01, 3.0975769892e+00
4.0020000000e+01, 3.0977658314e+00
4.0030000000e+01, 3.0977388807e+00
4.0040000000e+01, 3.0977540444e+00
4.0050000000e+01, 3.0978040688e+00
4.0060000000e+01, 3.0976712852e+00
4.0070000000e+01, 3.0976749120e+00
4.0080000000e+01, 3.0975841176e+00
4.0090000000e+01, 3.0975583863e+00
4.0100000000e+01, 3.0975775519e+00
4.0110000000e+01, 3.0975845241e+00
4.0120000000e+01, 3.0977352852e+00
4.0130000000e+01, 3.0976873868e+00
4.0140000000e+01, 3.0977477288e+00
4.0150000000e+01, 3.0976806023e+00
4.0160000000e+01, 3.0976073165e+00
4.0170000000e+01, 3.0976498060e+00
4.0180000000e+01, 3.0977750234e+00
4.0190000000e+01, 3.0976740053e+00
4.0200000000e+01, 3.0978625661e+00
4.0210000000e+01, 3.0978371787e+00
4.0220000000e+01, 3.0977499486e+00
4.0230000000e+01, 3.0977474474e+00
4.0240000000e+01, 3.0977507615e+00
4.0250000000e+01, 3.0978924557e+00
4.0260000000e+01, 3.0978570009e+00
4.0270000000e+01, 3.0978423062e+00
4.0280000000e+01, 3.0978237346e+00
4.0290000000e+01, 3.0978435568e+00
4.0300000000e+01, 3.0978145739e+00
4.0310000000e+01, 3.0977186521e+00
4.0320000000e+01, 3.0979034298e+00
4.0330000000e+01, 3.0978976457e+00
4.0340000000e+01, 3.0979862828e+00
4.0350000000e+01, 3.0977551699e+00
4.0360000000e+01, 3.0977475725e+00
4.0370000000e+01, 3.0978337395e+00
4.0380000000e+01, 3.0977975656e+00
4.0390000000e+01, 3.0977869354e+00
4.0400000000e+01, 3.0978991465e+00
4.0410000000e+01, 3.0978095090e+00
4.0420000000e+01, 3.0977187146e+00
4.0430000000e+01, 3.0978520610e+00
4.0440000000e+01, 3.0977812451e+00
4.0450000000e+01, 3.0979300678e+00
4.0460000000e+01, 3.0980401528e+00
4.0470000000e+01, 3.0979519222e+00
4.0480000000e+01, 3.0979419799e+00
4.0490000000e+01, 3.0978584078e+00
4.0500000000e+01, 3.0979288485e+00
4.0510000000e+01, 3.0977100229e+00
4.0520000000e+01, 3.0978450263e+00
4.0530000000e+01, 3.0977106169e+00
4.0540000000e+01, 3.0978579388e+00
4.0550000000e+01, 3.0978402740e+00
4.0560000000e+01, 3.0979400102e+00
4.0570000000e+01, 3.0977975969e+00
4.0580000000e+01, 3.0977026755e+00
4.0590000000e+01, 3.0976116311e+00
4.0600000000e+01, 3.0979789980e+00
4.0610000000e+01, 3.0977960336e+00
4.0620000000e+01, 3.0978906110e+00
4.0630000000e+01, 3.0980419975e+00
4.0640000000e+01, 3.0979951934e+00
4.0650000000e+01, 3.0981931650e+00
4.0660000000e+01, 3.0980219877e+00
4.0670000000e+01, 3.0977115549e+00
4.0680000000e+01, 3.0977855910e+00
4.0690000000e+01, 3.0980793595e+00
4.0700000000e+01, 3.0978785114e+00
4.0710000000e+01, 3.0978523736e+00
4.0720000000e+01, 3.0979512969e+00
4.0730000000e+01, 3.0979015226e+00
4.0740000000e+01, 3.0978832324e+00
4.0750000000e+01, 3.0980377454e+00
4.0760000000e+01, 3.0981956037e+00
4.0770000000e+01, 3.0979573624e+00
4.0780000000e+01, 3.0982299017e+00
4.0790000000e+01, 3.0980909901e+00
4.0800000000e+01, 3.0982698275e+00
4.0810000000e+01, 3.0978388983e+00
4.0820000000e+01, 3.0979891592e+00
4.0830000000e+01, 3.0978942066e+00
4.0840000000e+01, 3.0979571435e+00
4.0850000000e+01, 3.0979484205e+00
4.0860000000e+01, 3.0980741694e+00
4.0870000000e+01, 3.0980435607e+00
4.0880000000e+01, 3.0981339799e+00
4.0890000000e+01, 3.0979653350e+00
4.0900000000e+01, 3.0979739330e+00
4.0910000000e+01, 3.0976513692e+00
4.0920000000e+01, 3.0978074142e+00
4.0930000000e+01, 3.0977563267e+00
4.0940000000e+01, 3.0977557640e+00
4.0950000000e+01, 3.0981538959e+00
4.0960000000e+01, 3.0979939428e+00
4.0970000000e+01, 3.0977583590e+00
4.0980000000e+01, 3.0978328016e+00
4.0990000000e+01, 3.0979728074e+00
4.1000000000e+01, 3.0979818118e+00
4.1010000000e+01, 3.0979451689e+00
4.1020000000e+01, 3.0978752285e+00
4.1030000000e+01, 3.0978599398e+00
4.1040000000e+01, 3.0980062300e+00
4.1050000000e+01, 3.0980027908e+00
4.1060000000e+01, 3.0981116252e+00
4.1070000000e+01, 3.0981503316e+00
4.1080000000e+01, 3.0982381870e+00
4.1090000000e+01, 3.0981230370e+00
4.1100000000e+01, 3.0981631504e+00
4.1110000000e+01, 3.0980846120e+00
4.1120000000e+01, 3.0982186775e+00
4.1130000000e+01, 3.0980635080e+00
4.1140000000e+01, 3.0980318050e+00
4.1150000000e+01, 3.0980530341e+00
4.1160000000e+01, 3.0980536907e+00
4.1170000000e+01, 3.0980042290e+00
4.1180000000e+01, 3.0981462359e+00
4.1190000000e+01, 3.0983219467e+00
4.1200000000e+01, 3.0982682955e+00
4.1210000000e+01, 3.0982850849e+00
4.1220000000e+01, 3.0982499115e+00
4.1230000000e+01, 3.0981636819e+00
4.1240000000e+01, 3.0985077249e+00
4.1250000000e+01, 3.0982998734e+00
4.1260000000e+01, 3.0981845671e+00
4.1270000000e+01, 3.0981242251e+00
4.1280000000e+01, 3.0983468338e+00
4.1290000000e+01, 3.0982319027e+00
4.1300000000e+01, 3.0982657942e+00
4.1310000000e+01, 3.0980684479e+00
4.1320000000e+01, 3.0981205358e+00
4.1330000000e+01, 3.0984030800e+00
4.1340000000e+01, 3.0985004713e+00
4.1350000000e+01, 3.0983965456e+00
4.1360000000e+01, 3.0983737845e+00
4.1370000000e+01, 3.0982890869e+00
4.1380000000e+01, 3.0984127410e+00
4.1390000000e+01, 3.0983249169e+00
4.1400000000e+01, 3.0983016555e+00
4.1410000000e+01, 3.0982130810e+00
4.1420000000e+01, 3.0983646863e+00
4.1430000000e+01, 3.0983375480e+00
4.1440000000e+01, 3.0983503981e+00
4.1450000000e+01, 3.0983087215e+00
4.1460000000e+01, 3.0983938880e+00
4.1470000000e+01, 3.0981159086e+00
4.1480000000e+01, 3.0983505544e+00
4.1490000000e+01, 3.0982431895e+00
4.1500000000e+01, 3.0981709667e+00
4.1510000000e+01, 3.0981861303e+00
4.1520000000e+01, 3.0982109550e+00
4.1530000000e+01, 3.0982953087e+00
4.1540000000e+01, 3.0985676291e+00
4.1550000000e+01, 3.0986335363e+00
4.1560000000e+01, 3.0986305348e+00
4.1570000000e+01, 3.0986320668e+00
4.1580000000e+01, 3.0986510448e+00
4.1590000000e+01, 3.0982746736e+00
4.1600000000e+01, 3.0982267439e+00
4.1610000000e+01, 3.0984030800e+00
4.1620000000e+01, 3.0984486335e+00
4.1630000000e+01, 3.0983120043e+00
4.1640000000e+01, 3.0982626052e+00
4.1650000000e+01, 3.0984426306e+00
4.1660000000e+01, 3.0984939369e+00
4.1670000000e+01, 3.0984978138e+00
4.1680000000e+01, 3.0984028612e+00
4.1690000000e+01, 3.0983116291e+00
4.1700000000e+01, 3.0982789569e+00
4.1710000000e+01, 3.0982307146e+00
4.1720000000e+01, 3.0984010478e+00
4.1730000000e+01, 3.0982955275e+00
4.1740000000e+01, 3.0983863531e+00
4.1750000000e+01, 3.0984068006e+00
4.1760000000e+01, 3.0983935129e+00
4.1770000000e+01, 3.0983447390e+00
4.1780000000e+01, 3.0984316877e+00
4.1790000000e+01, 3.0982527254e+00
4.1800000000e+01, 3.0982778001e+00
4.1810000000e+01, 3.0982556018e+00
4.1820000000e+01, 3.0981636506e+00
4.1830000000e+01, 3.0981698724e+00
4.1840000000e+01, 3.0981246628e+00
4.1850000000e+01, 3.0982487859e+00
4.1860000000e+01, 3.0984825563e+00
4.1870000000e+01, 3.0983726589e+00
4.1880000000e+01, 3.0983332022e+00
4.1890000000e+01, 3.0983712832e+00
4.1900000000e+01, 3.0981675900e+00
4.1910000000e+01, 3.0982166140e+00
4.1920000000e+01, 3.0981989804e+00
4.1930000000e+01, 3.0982784567e+00
4.1940000000e+01, 3.0983753790e+00
4.1950000000e+01, 3.0983050321e+00
4.1960000000e+01, 3.0986056477e+00
4.1970000000e+01, 3.0985501518e+00
4.1980000000e+01, 3.0983207898e+00
4.1990000000e+01, 3.0982556330e+00
4.2000000000e+01, 3.0981901323e+00
4.2010000000e+01, 3.0981945407e+00
4.2020000000e+01, 3.0981030898e+00
4.2030000000e+01, 3.0979919418e+00
4.2040000000e+01, 3.0980435920e+00
4.2050000000e+01, 3.0981573038e+00
4.2060000000e+01, 3.0983347029e+00
4.2070000000e+01, 3.0983303883e+00
4.2080000000e+01, 3.0982286511e+00
4.2090000000e+01, 3.0983717835e+00
4.2100000000e+01, 3.0983026247e+00
4.2110000000e+01, 3.0983256047e+00
4.2120000000e+01, 3.0981786892e+00
4.2130000000e+01, 3.0982802388e+00
4.2140000000e+01, 3.0984225583e+00
4.2150000000e+01, 3.0983959515e+00
4.2160000000e+01, 3.0983517425e+00
4.2170000000e+01, 3.0983388612e+00
4.2180000000e+01, 3.0983569950e+00
4.2190000000e+01, 3.0983075646e+00
4.2200000000e+01, 3.0983510859e+00
4.2210000000e+01, 3.0982419076e+00
4.2220000000e+01, 3.0982949022e+00
4.2230000000e+01, 3.0982168954e+00
4.2240000000e+01, 3.0984828690e+00
4.2250000000e+01, 3.0983608406e+00
4.2260000000e+01, 3.0985575304e+00
4.2270000000e+01, 3.0984774288e+00
4.2280000000e+01, 3.0986112754e+00
4.2290000000e+01, 3.0986708045e+00
4.2300000000e+01, 3.0985741010e+00
4.2310000000e+01, 3.0982180834e+00
4.2320000000e+01, 3.0983383297e+00
4.2330000000e+01, 3.0982204283e+00
4.2340000000e+01, 3.0982549452e+00
4.2350000000e+01, 3.0981081235e+00
4.2360000000e+01, 3.0982767996e+00
4.2370000000e+01, 3.0983103785e+00
4.2380000000e+01, 3.0984559496e+00
4.2390000000e+01, 3.0981804088e+00
4.2400000000e+01, 3.0981454542e+00
4.2410000000e+01, 3.0980691670e+00
4.2420000000e+01, 3.0979671484e+00
4.2430000000e+01, 3.0981486120e+00
4.2440000000e+01, 3.0982185837e+00
4.2450000000e+01, 3.0982601665e+00
4.2460000000e+01, 3.0982568836e+00
4.2470000000e+01, 3.0981313849e+00
4.2480000000e+01, 3.0981325417e+00
4.2490000000e+01, 3.0980380893e+00
4.2500000000e+01, 3.0980104195e+00
4.2510000000e+01, 3.0981653077e+00
4.2520000000e+01, 3.0982981225e+00
4.2530000000e+01, 3.0981753126e+00
4.2540000000e+01, 3.0981487996e+00
4.2550000000e+01, 3.0980593810e+00
4.2560000000e+01, 3.0980970556e+00
4.2570000000e+01, 3.0981122505e+00
4.2580000000e+01, 3.0979455129e+00
4.2590000000e+01, 3.0979225329e+00
4.2600000000e+01, 3.0979665231e+00
4.2610000000e+01, 3.0980774835e+00
4.2620000000e+01, 3.0982476917e+00
4.2630000000e+01, 3.0980687293e+00
4.2640000000e+01, 3.0981667771e+00
4.2650000000e+01, 3.0981371689e+00
4.2660000000e+01, 3.0981992305e+00
4.2670000000e+01, 3.0981985427e+00
4.2680000000e+01, 3.0982248055e+00
4.2690000000e+01, 3.0981983863e+00
4.2700000000e+01, 3.0982742046e+00
4.2710000000e+01, 3.0983695011e+00
4.2720000000e+01, 3.0983362662e+00
4.2730000000e+01, 3.0982090790e+00
4.2740000000e+01, 3.0982053272e+00
4.2750000000e+01, 3.0982567586e+00
4.2760000000e+01, 3.0983662183e+00
4.2770000000e+01, 3.0983034064e+00
4.2780000000e+01, 3.0983581831e+00
4.2790000000e+01, 3.0984257786e+00
4.2800000000e+01, 3.0984302183e+00
4.2810000000e+01, 3.0984396917e+00
4.2820000000e+01, 3.0984206824e+00
4.2830000000e+01, 3.0984329384e+00
4.2840000000e+01, 3.0984082388e+00
4.2850000000e+01, 3.0982714533e+00
4.2860000000e+01, 3.0983177884e+00
4.2870000000e+01, 3.0981803775e+00
4.2880000000e+01, 3.0982483170e+00
4.2890000000e+01, 3.0982440336e+00
4.2900000000e+01, 3.0984319066e+00
4.2910000000e+01, 3.0983554943e+00
4.2920000000e+01, 3.0984692061e+00
4.2930000000e+01, 3.0982191465e+00
4.2940000000e+01, 3.0983618411e+00
4.2950000000e+01, 3.0982056086e+00
4.2960000000e+01, 3.0981300405e+00
4.2970000000e+01, 3.0983112539e+00
4.2980000000e+01, 3.0984012666e+00
4.2990000000e+01, 3.0981648387e+00
4.3000000000e+01, 3.0983674689e+00
4.3010000000e+01, 3.0982235549e+00
4.3020000000e+01, 3.0983323267e+00
4.3030000000e+01, 3.0983791621e+00
4.3040000000e+01, 3.0984671738e+00
4.3050000000e+01, 3.0984662046e+00
4.3060000000e+01, 3.0986499193e+00
4.3070000000e+01, 3.0985122896e+00
4.3080000000e+01, 3.0984826501e+00
4.3090000000e+01, 3.0982515060e+00
4.3100000000e+01, 3.0983639359e+00
4.3110000000e+01, 3.0983998910e+00
4.3120000000e+01, 3.0985512461e+00
4.3130000000e+01, 3.0987337727e+00
4.3140000000e+01, 3.0987682271e+00
4.3150000000e+01, 3.0987187341e+00
4.3160000000e+01, 3.0987854855e+00
4.3170000000e+01, 3.0987415265e+00
4.3180000000e+01, 3.0986737434e+00
4.3190000000e+01, 3.0987346169e+00
4.3200000000e+01, 3.0985877327e+00
4.3210000000e+01, 3.0986264703e+00
4.3220000000e+01, 3.0988037131e+00
4.3230000000e+01, 3.0987577219e+00
4.3240000000e+01, 3.0987684147e+00
4.3250000000e+01, 3.0985222007e+00
4.3260000000e+01, 3.0986456672e+00
4.3270000000e+01, 3.0985544664e+00
4.3280000000e+01, 3.0988892236e+00
4.3290000000e+01, 3.0987637561e+00
4.3300000000e+01, 3.0985685671e+00
4.3310000000e+01, 3.0985098509e+00
4.3320000000e+01, 3.0986355060e+00
4.3330000000e+01, 3.0987360238e+00
4.3340000000e+01, 3.0987107302e+00
4.3350000000e+01, 3.0985508084e+00
4.3360000000e+01, 3.0988796565e+00
4.3370000000e+01, 3.0985971435e+00
4.3380000000e+01, 3.0984560434e+00
4.3390000000e+01, 3.0982309022e+00
4.3400000000e+01, 3.0985991758e+00
4.3410000000e+01, 3.0985089442e+00
4.3420000000e+01, 3.0985389589e+00
4.3430000000e+01, 3.0984789921e+00
4.3440000000e+01, 3.0984995959e+00
4.3450000000e+01, 3.0984379721e+00
4.3460000000e+01, 3.0985697239e+00
4.3470000000e+01, 3.0985626267e+00
4.3480000000e+01, 3.0986122134e+00
4.3490000000e+01, 3.0986979115e+00
4.3500000000e+01, 3.0987640688e+00
4.3510000000e+01, 3.0985618138e+00
4.3520000000e+01, 3.0985835119e+00
4.3530000000e+01, 3.0986427283e+00
4.3540000000e+01, 3.0987049149e+00
4.3550000000e+01, 3.0987329598e+00
4.3560000000e+01, 3.0987192031e+00
4.3570000000e+01, 3.0986033966e+00
4.3580000000e+01, 3.0985594064e+00
4.3590000000e+01, 3.0985322994e+00
4.3600000000e+01, 3.0986867810e+00
4.3610000000e+01, 3.0986008954e+00
4.3620000000e+01, 3.0984740209e+00
4.3630000000e+01, 3.0985742574e+00
4.3640000000e+01, 3.0985845124e+00
4.3650000000e+01, 3.0985716623e+00
4.3660000000e+01, 3.0986225309e+00
4.3670000000e+01, 3.0986489501e+00
4.3680000000e+01, 3.0987626931e+00
4.3690000000e+01, 3.0984844635e+00
4.3700000000e+01, 3.0985219506e+00
4.3710000000e+01, 3.0985746013e+00
4.3720000000e+01, 3.0987358050e+00
4.3730000000e+01, 3.0987021323e+00
4.3740000000e+01, 3.0986157151e+00
4.3750000000e+01, 3.0984654855e+00
4.3760000000e+01, 3.0988066208e+00
4.3770000000e+01, 3.0986475744e+00
4.3780000000e+01, 3.0986517327e+00
4.3790000000e+01, 3.0986704606e+00
4.3800000000e+01, 3.0987192344e+00
4.3810000000e+01, 3.0987063844e+00
4.3820000000e+01, 3.0986295031e+00
4.3830000000e+01, 3.0984858704e+00
4.3840000000e+01, 3.0985875138e+00
4.3850000000e+01, 3.0987808895e+00
4.3860000000e+01, 3.0988810009e+00
4.3870000000e+01, 3.0985899838e+00
4.3880000000e+01, 3.0987418392e+00
4.3890000000e+01, 3.0987873301e+00
4.3900000000e+01, 3.0988109042e+00
4.3910000000e+01, 3.0988258177e+00
4.3920000000e+01, 3.0988311953e+00
4.3930000000e+01, 3.0987769813e+00
4.3940000000e+01, 3.0988851904e+00
4.3950000000e+01, 3.0986546091e+00
4.3960000000e+01, 3.0986820287e+00
4.3970000000e+01, 3.0986566413e+00
4.3980000000e+01, 3.0987230175e+00
4.3990000000e+01, 3.0986013643e+00
4.4000000000e+01, 3.0988021186e+00
4.4010000000e+01, 3.0986603932e+00
4.4020000000e+01, 3.0985443990e+00
4.4030000000e+01, 3.0984204948e+00
4.4040000000e+01, 3.0985348319e+00
4.4050000000e+01, 3.0983552442e+00
4.4060000000e+01, 3.0985818235e+00
4.4070000000e+01, 3.0984440063e+00
4.4080000000e+01, 3.0985922349e+00
4.4090000000e+01, 3.0984139916e+00
4.4100000000e+01, 3.0985382085e+00
4.4110000000e+01, 3.0986741499e+00
4.4120000000e+01, 3.0987143570e+00
4.4130000000e+01, 3.0985720063e+00
4.4140000000e+01, 3.0986950976e+00
4.4150000000e+01, 3.0986132451e+00
4.4160000000e+01, 3.0986511699e+00
4.4170000000e+01, 3.0986641137e+00
4.4180000000e+01, 3.0986038656e+00
4.4190000000e+01, 3.0987036018e+00
4.4200000000e+01, 3.0987826404e+00
4.4210000000e+01, 3.0988391680e+00
4.4220000000e+01, 3.0985565925e+00
4.4230000000e+01, 3.0985610009e+00
4.4240000000e+01, 3.0985490888e+00
4.4250000000e+01, 3.0985483384e+00
4.4260000000e+01, 3.0985901714e+00
4.4270000000e+01, 3.0983206023e+00
4.4280000000e+01, 3.0986300346e+00
4.4290000000e+01, 3.0986198734e+00
4.4300000000e+01, 3.0984699564e+00
4.4310000000e+01, 3.0985604381e+00
4.4320000000e+01, 3.0986849677e+00
4.4330000000e+01, 3.0986325671e+00
4.4340000000e+01, 3.0987646628e+00
4.4350000000e+01, 3.0987163267e+00
4.4360000000e+01, 3.0986666462e+00
4.4370000000e+01, 3.0985021597e+00
4.4380000000e+01, 3.0985549354e+00
4.4390000000e+01, 3.0984082388e+00
4.4400000000e+01, 3.0984512598e+00
4.4410000000e+01, 3.0983828201e+00
4.4420000000e+01, 3.0982426579e+00
4.4430000000e+01, 3.0982816145e+00
4.4440000000e+01, 3.0985505895e+00
4.4450000000e+01, 3.0984889032e+00
4.4460000000e+01, 3.0985687547e+00
4.4470000000e+01, 3.0986576731e+00
4.4480000000e+01, 3.0985870448e+00
4.4490000000e+01, 3.0984691435e+00
4.4500000000e+01, 3.0981422964e+00
4.4510000000e+01, 3.0982762056e+00
4.4520000000e+01, 3.0983050321e+00
4.4530000000e+01, 3.0983085651e+00
4.4540000000e+01, 3.0984821811e+00
4.4550000000e+01, 3.0983039379e+00
4.4560000000e+01, 3.0984583570e+00
4.4570000000e+01, 3.0984508221e+00
4.4580000000e+01, 3.0984288739e+00
4.4590000000e+01, 3.0984751465e+00
4.4600000000e+01, 3.0982766433e+00
4.4610000000e+01, 3.0982459408e+00
4.4620000000e+01, 3.0983243853e+00
4.4630000000e+01, 3.0981039340e+00
4.4640000000e+01, 3.0980548788e+00
4.4650000000e+01, 3.0980752950e+00
4.4660000000e+01, 3.0981804088e+00
4.4670000000e+01, 3.0980765456e+00
4.4680000000e+01, 3.0982969657e+00
4.4690000000e+01, 3.0982412510e+00
4.4700000000e+01, 3.0983114103e+00
4.4710000000e+01, 3.0983289501e+00
4.4720000000e+01, 3.0983431132e+00
4.4730000000e+01, 3.0983130986e+00
4.4740000000e+01, 3.0984712696e+00
4.4750000000e+01, 3.0985660346e+00
4.4760000000e+01, 3.0985556858e+00
4.4770000000e+01, 3.0983792246e+00
4.4780000000e+01, 3.0983750351e+00
4.4790000000e+01, 3.0983794122e+00
4.4800000000e+01, 3.0983356721e+00
4.4810000000e+01, 3.0984161489e+00
4.4820000000e+01, 3.0985023160e+00
4.4830000000e+01, 3.0982972784e+00
4.4840000000e+01, 3.0982726413e+00
4.4850000000e+01, 3.0983041567e+00
4.4860000000e+01, 3.0982393126e+00
4.4870000000e+01, 3.0984691748e+00
4.4880000000e+01, 3.0983461772e+00
4.4890000000e+01, 3.0982918695e+00
4.4900000000e+01, 3.0983434572e+00
4.4910000000e+01, 3.0984011103e+00
4.4920000000e+01, 3.0984413174e+00
4.4930000000e+01, 3.0985232637e+00
4.4940000000e+01, 3.0987674767e+00
4.4950000000e+01, 3.0986514513e+00
4.4960000000e+01, 3.0986985368e+00
4.4970000000e+01, 3.0985218880e+00
4.4980000000e+01, 3.0983085651e+00
4.4990000000e+01, 3.0983394865e+00
4.5000000000e+01, 3.0984269042e+00
4.5010000000e+01, 3.0984259037e+00
4.5020000000e+01, 3.0985013155e+00
4.5030000000e+01, 3.0985043170e+00
4.5040000000e+01, 3.0983422691e+00
4.5050000000e+01, 3.0985557796e+00
4.5060000000e+01, 3.0985760395e+00
4.5070000000e+01, 3.0986578294e+00
4.5080000000e+01, 3.0986600180e+00
4.5090000000e+01, 3.0985669725e+00
4.5100000000e+01, 3.0985723814e+00
4.5110000000e+01, 3.0986883443e+00
4.5120000000e+01, 3.0986709608e+00
4.5130000000e+01, 3.0985669413e+00
4.5140000000e+01, 3.0988209403e+00
4.5150000000e+01, 3.0987439652e+00
4.5160000000e+01, 3.0986349432e+00
4.5170000000e+01, 3.0986162779e+00
4.5180000000e+01, 3.0987462476e+00
4.5190000000e+01, 3.0987997737e+00
4.5200000000e+01, 3.0986802466e+00
4.5210000000e+01, 3.0988200336e+00
4.5220000000e+01, 3.0989611025e+00
4.5230000000e+01, 3.0987758871e+00
4.5240000000e+01, 3.0989493780e+00
4.5250000000e+01, 3.0989651982e+00
4.5260000000e+01, 3.0988912872e+00
4.5270000000e+01, 3.0989643541e+00
4.5280000000e+01, 3.0988605534e+00
4.5290000000e+01, 3.0988023687e+00
4.5300000000e+01, 3.0987484674e+00
4.5310000000e+01, 3.0988057766e+00
4.5320000000e+01, 3.0988737161e+00
4.5330000000e+01, 3.0989115783e+00
4.5340000000e+01, 3.0988334777e+00
4.5350000000e+01, 3.0987907693e+00
4.5360000000e+01, 3.0986937219e+00
4.5370000000e+01, 3.0987783257e+00
4.5380000000e+01, 3.0986242192e+00
4.5390000000e+01, 3.0987353673e+00
4.5400000000e+01, 3.0989696379e+00
4.5410000000e+01, 3.0987153575e+00
4.5420000000e+01, 3.0988090595e+00
4.5430000000e+01, 3.0989160805e+00
4.5440000000e+01, 3.0987609735e+00
4.5450000000e+01, 3.0987488739e+00
4.5460000000e+01, 3.0988537063e+00
